7
2
1,0,0,0,0,1,0,0,
Democratic, Working Families, Constitution, Independence, Green, Republican, American, Libertarian, 
# PrecinctID,RegisteredVoters,Democratic,Working Families,Constitution,Independence,Green,Republican,American,Libertarian,
NEWBERRY WD 6,1203,0.728261,0,0,0,0,0.233696,0,0,
BETH-EDEN,583,0.453608,0,0,0,0,0.463918,0,0,
BUSH RIVER,315,0.510638,0,0,0,0,0.425532,0,0,
CHAPPELLS,675,0.351351,0,0,0,0,0.594595,0,0,
FAIRVIEW,1627,0.220974,0,0,0,0,0.745318,0,0,
HARTFORD,1146,0.646288,0,0,0,0,0.283843,0,0,
HELENA,884,0.931818,0,0,0,0,0.038961,0,0,
KINARDS JALAPA,459,0.436893,0,0,0,0,0.504854,0,0,
JOHNSTONE,564,0.565217,0,0,0,0,0.347826,0,0,
LITTLE MOUNTAIN,1043,0.425926,0,0,0,0,0.527778,0,0,
MAYBINTON,83,0.931034,0,0,0,0,0.0689655,0,0,
MIDWAY,297,0.162791,0,0,0,0,0.744186,0,0,
MT. BETHERL GARMANY,1226,0.757085,0,0,0,0,0.218623,0,0,
CONSOLIDATED #5,1059,0.48125,0,0,0,0,0.45625,0,0,
O'NEAL,1398,0.210526,0,0,0,0,0.732794,0,0,
OAKLAND,790,0.87907,0,0,0,0,0.0511628,0,0,
PEAK,127,0.368421,0,0,0,0,0.631579,0,0,
PONARIA,611,0.419355,0,0,0,0,0.491935,0,0,
PROSPERITY,1888,0.654696,0,0,0,0,0.298343,0,0,
SILVERSTREET,767,0.570423,0,0,0,0,0.359155,0,0,
STONEY HILL,728,0.190083,0,0,0,0,0.768595,0,0,
ST PHILLIPS JOLLY ST.,1022,0.59887,0,0,0,0,0.355932,0,0,
WHEELAND,450,0.191176,0,0,0,0,0.705882,0,0,
WHITMIRE CITY,835,0.431034,0,0,0,0,0.517241,0,0,
WHITMIRE OUTSIDE,764,0.494792,0,0,0,0,0.432292,0,0,
Newry-Corinth,281,0.230769,0,0,0,0,0.738462,0,0,
Earles Grove,824,0.147826,0,0,0,0,0.817391,0,0,
Ravenel,2505,0.299807,0,0,0,0,0.678917,0,0,
Fair Play,947,0.121951,0,0,0,0,0.850174,0,0,
Friendship,1988,0.200364,0,0,0,0,0.71949,0,0,
Holly Springs,361,0.0569106,0,0,0,0,0.845528,0,0,
Keowee,1783,0.125,0,0,0,0,0.828125,0,0,
Long Creek,384,0.209524,0,0,0,0,0.704762,0,0,
Mountain Rest,876,0.165217,0,0,0,0,0.786957,0,0,
Madison,605,0.0698925,0,0,0,0,0.908602,0,0,
Bountyland,1791,0.165354,0,0,0,0,0.795276,0,0,
Oakway,1315,0.152542,0,0,0,0,0.793785,0,0,
Return,693,0.117949,0,0,0,0,0.851282,0,0,
Richland,998,0.165414,0,0,0,0,0.778195,0,0,
Salem,1791,0.106,0,0,0,0,0.836,0,0,
Stamp Creek,2741,0.15262,0,0,0,0,0.826879,0,0,
New Hope,2239,0.108747,0,0,0,0,0.869976,0,0,
Shiloh,1172,0.364217,0,0,0,0,0.594249,0,0,
South Union,1557,0.12529,0,0,0,0,0.802784,0,0,
Tamassee,1332,0.144886,0,0,0,0,0.815341,0,0,
Tokeena-Providence,1291,0.147493,0,0,0,0,0.820059,0,0,
Utica,732,0.435233,0,0,0,0,0.481865,0,0,
Walhalla 1,3583,0.173633,0,0,0,0,0.755627,0,0,
Walhalla 2,2720,0.214286,0,0,0,0,0.710714,0,0,
Westminster 1,2924,0.151645,0,0,0,0,0.792561,0,0,
Westminster 2,1841,0.139896,0,0,0,0,0.792746,0,0,
West Union,1825,0.161125,0,0,0,0,0.790281,0,0,
Seneca 1,2826,0.465116,0,0,0,0,0.486822,0,0,
Seneca 2,2165,0.320093,0,0,0,0,0.642523,0,0,
Seneca 3,1381,0.258503,0,0,0,0,0.690476,0,0,
Seneca 4,2909,0.470874,0,0,0,0,0.467638,0,0,
ORANGEBURG WD 1,696,0.647619,0,0,0,0,0.328571,0,0,
ORANGEBURG WD 2,552,0.960976,0,0,0,0,0.0341463,0,0,
ORANGEBURG WD 3,1013,0.974504,0,0,0,0,0.0169972,0,0,
ORANGEBURG WD 4,2357,0.955674,0,0,0,0,0.0070922,0,0,
ORANGEBURG WD 5,545,0.920904,0,0,0,0,0.0508475,0,0,
ORANGEBURG WD 6,737,0.857143,0,0,0,0,0.120536,0,0,
ORNAGEBURG WD 7,765,0.655172,0,0,0,0,0.327586,0,0,
ORANGEBURG WD 8,568,0.636364,0,0,0,0,0.350649,0,0,
ORANGEBURG WD 9,561,0.782857,0,0,0,0,0.171429,0,0,
ORANGEBURG WD 10,791,0.696335,0,0,0,0,0.298429,0,0,
SUBURBAN 1,741,0.966667,0,0,0,0,0.0125,0,0,
SUBURBAN 2,725,0.982533,0,0,0,0,0.00873362,0,0,
SUBURBAN 3,1404,0.922917,0,0,0,0,0.0625,0,0,
SUBURBAN 4,540,0.757576,0,0,0,0,0.218182,0,0,
SUBURBAN 5,1189,0.855234,0,0,0,0,0.124722,0,0,
SUBURBAN 6,860,0.659306,0,0,0,0,0.302839,0,0,
SUBURBAN 7,1410,0.538941,0,0,0,0,0.442368,0,0,
SUBURBAN 8,868,0.623377,0,0,0,0,0.333333,0,0,
SUBURBAN 9,1475,0.85084,0,0,0,0,0.132353,0,0,
BETHEL,705,0.785124,0,0,0,0,0.202479,0,0,
BOWMAN 1,1418,0.796905,0,0,0,0,0.187621,0,0,
BOWMAN 2,792,0.638037,0,0,0,0,0.315951,0,0,
BRANCHVILLE 1,1016,0.548673,0,0,0,0,0.427729,0,0,
BRANCHVILLE 2,458,0.459459,0,0,0,0,0.5,0,0,
BROOKDALE,1364,0.968059,0,0,0,0,0.022113,0,0,
COPE,629,0.512,0,0,0,0,0.456,0,0,
CORDOVA 1,1433,0.549266,0,0,0,0,0.427673,0,0,
EDISTO,943,0.27003,0,0,0,0,0.697329,0,0,
ELLOREE 1,887,0.557576,0,0,0,0,0.4,0,0,
EUTAWVILLE 1,1505,0.496154,0,0,0,0,0.476923,0,0,
EUTAWVILLE 2,1786,0.830313,0,0,0,0,0.149918,0,0,
FOUR HOLES,557,0.392157,0,0,0,0,0.588235,0,0,
HOLLY HILL 2,1834,0.884722,0,0,0,0,0.106944,0,0,
HOLLY HILL 1,1858,0.621875,0,0,0,0,0.351562,0,0,
JAMISON,1868,0.784926,0,0,0,0,0.196691,0,0,
LIMESTONE 1,2531,0.785714,0,0,0,0,0.196793,0,0,
NEESES-LIVINGSTON,1012,0.459215,0,0,0,0,0.504532,0,0,
NIX,1219,0.978805,0,0,0,0,0.00770713,0,0,
NORTH 2,1189,0.550691,0,0,0,0,0.419355,0,0,
NORTH 1,1226,0.650575,0,0,0,0,0.324138,0,0,
NORWAY,1320,0.734226,0,0,0,0,0.24283,0,0,
PINE HILL,1060,0.665789,0,0,0,0,0.297368,0,0,
PROVIDENCE,1087,0.804622,0,0,0,0,0.178571,0,0,
ROWESVILLE,563,0.669421,0,0,0,0,0.31405,0,0,
SANTEE 1,1422,0.414188,0,0,0,0,0.567506,0,0,
SPRINGFIELD,1252,0.617716,0,0,0,0,0.361305,0,0,
VANCE,1481,0.811538,0,0,0,0,0.173077,0,0,
WHITTAKER,1153,0.924623,0,0,0,0,0.0628141,0,0,
BOLENTOWN,1226,0.537736,0,0,0,0,0.436321,0,0,
CORDOVA 2,1464,0.676923,0,0,0,0,0.301923,0,0,
ELLOREE 2,726,0.842809,0,0,0,0,0.150502,0,0,
LIMESTONE 2,1183,0.70948,0,0,0,0,0.275229,0,0,
SANTEE 2,1223,0.97075,0,0,0,0,0.0146252,0,0,
Stone Church,1191,0.461224,0,0,0,0,0.502041,0,0,
University,826,0.379032,0,0,0,0,0.58871,0,0,
Morrison,1307,0.345794,0,0,0,0,0.574766,0,0,
Abel,1031,0.651982,0,0,0,0,0.286344,0,0,
Calhoun,1329,0.449275,0,0,0,0,0.458937,0,0,
Clemson,1741,0.388102,0,0,0,0,0.580737,0,0,
Issaqueena,904,0.45679,0,0,0,0,0.493827,0,0,
West Central,1249,0.402174,0,0,0,0,0.461957,0,0,
North Central,1058,0.21223,0,0,0,0,0.733813,0,0,
Pike,1030,0.349138,0,0,0,0,0.568966,0,0,
Lawrence Chapel,1200,0.165468,0,0,0,0,0.78777,0,0,
Norris,1154,0.143266,0,0,0,0,0.842407,0,0,
Six Mile,1406,0.0795756,0,0,0,0,0.888594,0,0,
Six Mile Mountain,1445,0.101796,0,0,0,0,0.859281,0,0,
Praters Creek,872,0.0528634,0,0,0,0,0.907489,0,0,
Mountain View,1453,0.125806,0,0,0,0,0.854839,0,0,
Albert R. Lewis,1282,0.072,0,0,0,0,0.852,0,0,
Holly Springs,1434,0.140762,0,0,0,0,0.812317,0,0,
Pumpkintown,1494,0.169713,0,0,0,0,0.788512,0,0,
Griffin,1421,0.0846995,0,0,0,0,0.852459,0,0,
North Pickens,1342,0.0545455,0,0,0,0,0.872727,0,0,
West Pickens,1421,0.154605,0,0,0,0,0.779605,0,0,
South Pickens,1178,0.259542,0,0,0,0,0.671756,0,0,
East Pickens,1252,0.091954,0,0,0,0,0.850575,0,0,
Glassy Mountain,1265,0.0863309,0,0,0,0,0.852518,0,0,
Cedar Rock,1232,0.0851648,0,0,0,0,0.906593,0,0,
Skelton,1155,0.0867925,0,0,0,0,0.856604,0,0,
Rices Creek,1261,0.0835821,0,0,0,0,0.883582,0,0,
West Liberty,1285,0.0810811,0,0,0,0,0.852853,0,0,
East Liberty,1145,0.149837,0,0,0,0,0.781759,0,0,
Flat Rock,1269,0.119171,0,0,0,0,0.823834,0,0,
Zion,1188,0.166667,0,0,0,0,0.809028,0,0,
Smith Grove,934,0.157706,0,0,0,0,0.774194,0,0,
Arial Mill,1089,0.142857,0,0,0,0,0.787645,0,0,
Simpson,1296,0.570968,0,0,0,0,0.367742,0,0,
Woodside,1499,0.312668,0,0,0,0,0.633423,0,0,
Brushy Creek,1608,0.209567,0,0,0,0,0.740319,0,0,
Pickensville,1138,0.17301,0,0,0,0,0.782007,0,0,
Easley,1304,0.203947,0,0,0,0,0.753289,0,0,
Forest Acres,1002,0.246914,0,0,0,0,0.703704,0,0,
Crestview,1170,0.106529,0,0,0,0,0.862543,0,0,
Sitton,1393,0.209424,0,0,0,0,0.767016,0,0,
Rock Springs,1213,0.185535,0,0,0,0,0.789308,0,0,
Saluda,1208,0.205195,0,0,0,0,0.753247,0,0,
Crosswell,1467,0.14693,0,0,0,0,0.817982,0,0,
Georges Creek,1076,0.169811,0,0,0,0,0.814465,0,0,
McKissick,1324,0.253086,0,0,0,0,0.712963,0,0,
Vinland,1052,0.0722222,0,0,0,0,0.911111,0,0,
Crossroads,1253,0.0737463,0,0,0,0,0.882006,0,0,
Dacusville,1073,0.108761,0,0,0,0,0.864048,0,0,
Nine Forks,1235,0.0819672,0,0,0,0,0.882514,0,0,
South Central,1246,0.429553,0,0,0,0,0.505155,0,0,
Crescent Hill,1289,0.052,0,0,0,0,0.896,0,0,
North Liberty,1140,0.162791,0,0,0,0,0.79402,0,0,
Pendleton,1029,0.0985915,0,0,0,0,0.876761,0,0,
Fruit Mountain,931,0.156934,0,0,0,0,0.79562,0,0,
Pope Field,984,0.283019,0,0,0,0,0.674528,0,0,
Sheffield,1384,0.213592,0,0,0,0,0.754045,0,0,
Tri County,576,0.232877,0,0,0,0,0.719178,0,0,
McAllister,1168,0.2397,0,0,0,0,0.715356,0,0,
Lenhart,1039,0.202658,0,0,0,0,0.76412,0,0,
Ward 1,1998,0.555556,0,0,0,0,0.391304,0,0,
Ward 2,1148,0.842932,0,0,0,0,0.136126,0,0,
Ward 3,1670,0.702786,0,0,0,0,0.250774,0,0,
Ward 4,1619,0.664093,0,0,0,0,0.258687,0,0,
Ward 5,1502,0.517094,0,0,0,0,0.410256,0,0,
Ward 6,1450,0.621818,0,0,0,0,0.330909,0,0,
Ward 7,1405,0.966752,0,0,0,0,0.00511509,0,0,
Ward 8,3494,0.97076,0,0,0,0,0.0146199,0,0,
Ward 9,1493,0.955782,0,0,0,0,0.0170068,0,0,
Ward 10,1622,0.502564,0,0,0,0,0.430769,0,0,
Ward 11,1575,0.686131,0,0,0,0,0.240876,0,0,
Ward 12,1685,0.569948,0,0,0,0,0.373057,0,0,
Ward 13,2155,0.576792,0,0,0,0,0.365188,0,0,
Ward 14,1645,0.514286,0,0,0,0,0.419048,0,0,
Ward 15,1092,0.434783,0,0,0,0,0.543478,0,0,
Ward 16,1359,0.265823,0,0,0,0,0.71519,0,0,
Ward 17,1668,0.407407,0,0,0,0,0.532407,0,0,
Ward 18,1578,0.892683,0,0,0,0,0.0707317,0,0,
Ward 19,1609,0.975104,0,0,0,0,0.00829876,0,0,
Ward 20,2050,0.814059,0,0,0,0,0.145125,0,0,
Ward 21,1907,0.95922,0,0,0,0,0.0124113,0,0,
Ward 22,1809,0.935252,0,0,0,0,0.0269784,0,0,
Ward 23,1118,0.548571,0,0,0,0,0.405714,0,0,
Ward 24,973,0.303448,0,0,0,0,0.648276,0,0,
Ward 25,1652,0.252066,0,0,0,0,0.694215,0,0,
Ward 26,2243,0.653061,0,0,0,0,0.276968,0,0,
Ward 29,1598,0.93578,0,0,0,0,0.0344037,0,0,
Ward 30,1200,0.624309,0,0,0,0,0.309392,0,0,
Ward 31,1258,0.954693,0,0,0,0,0.0161812,0,0,
Ward 32,1076,0.963816,0,0,0,0,0.00986842,0,0,
Ward 33,1236,0.783465,0,0,0,0,0.15748,0,0,
Ward 34,1302,0.629268,0,0,0,0,0.35122,0,0,
Arcadia,1686,0.571918,0,0,0,0,0.376712,0,0,
Ardincaple,445,0.970238,0,0,0,0,0.0178571,0,0,
Ballentine 1,1478,0.330827,0,0,0,0,0.605263,0,0,
Ballentine 2,1835,0.183673,0,0,0,0,0.763848,0,0,
Beatty Road,1217,0.910781,0,0,0,0,0.0594796,0,0,
Bluff,2251,0.973723,0,0,0,0,0.0145985,0,0,
Blythewood 1,1573,0.275449,0,0,0,0,0.673653,0,0,
Blythewood 2,2157,0.499058,0,0,0,0,0.467043,0,0,
Blythewood 3,2115,0.518447,0,0,0,0,0.440777,0,0,
Bookman,2820,0.614516,0,0,0,0,0.341935,0,0,
Brandon 1,2062,0.761616,0,0,0,0,0.189899,0,0,
Brandon 2,2485,0.80226,0,0,0,0,0.129944,0,0,
Briarwood,2971,0.784185,0,0,0,0,0.171334,0,0,
Bridge Creek,2324,0.784519,0,0,0,0,0.17364,0,0,
Caughman Road,2046,0.754797,0,0,0,0,0.219616,0,0,
College Place,1815,0.949275,0,0,0,0,0.0199275,0,0,
Cooper,1263,0.3,0,0,0,0,0.641176,0,0,
Dennyside,1439,0.636364,0,0,0,0,0.3,0,0,
Dentsville,2537,0.935275,0,0,0,0,0.0501618,0,0,
Dutch Fork 1,1239,0.246094,0,0,0,0,0.71875,0,0,
Dutch Fork 2,1425,0.400749,0,0,0,0,0.535581,0,0,
Dutch Fork 3,1959,0.250608,0,0,0,0,0.70073,0,0,
Dutch Fork 4,1886,0.325714,0,0,0,0,0.637143,0,0,
Eastover,1470,0.909836,0,0,0,0,0.057377,0,0,
Edgewood,2203,0.947009,0,0,0,0,0.0153846,0,0,
Estates,2326,0.624754,0,0,0,0,0.345776,0,0,
Fairlawn,3130,0.825106,0,0,0,0,0.126939,0,0,
Fairwold,969,0.967857,0,0,0,0,0.0142857,0,0,
East Forest Acres,1315,0.226994,0,0,0,0,0.717791,0,0,
North Forest Acres,1526,0.546875,0,0,0,0,0.414062,0,0,
South Forest Acres,1709,0.445498,0,0,0,0,0.526066,0,0,
Friarsgate 1,1685,0.586449,0,0,0,0,0.369159,0,0,
Friarsgate 2,1546,0.492711,0,0,0,0,0.469388,0,0,
Old Friarsgate,1461,0.593846,0,0,0,0,0.363077,0,0,
Gadsden,1583,0.948827,0,0,0,0,0.0362473,0,0,
Garners,1013,0.691176,0,0,0,0,0.261029,0,0,
Greenview,1883,0.973776,0,0,0,0,0,0,0,
Gregg Park,2231,0.634615,0,0,0,0,0.317308,0,0,
Hampton,1950,0.636126,0,0,0,0,0.28534,0,0,
Harbison 1,2583,0.699248,0,0,0,0,0.25188,0,0,
Harbison 2,1452,0.666667,0,0,0,0,0.28655,0,0,
Hopkins 1,1537,0.888889,0,0,0,0,0.0909091,0,0,
Hopkins 2,1799,0.887468,0,0,0,0,0.0895141,0,0,
Horrell Hill,2492,0.568259,0,0,0,0,0.37884,0,0,
Hunting Creek,518,0.446429,0,0,0,0,0.508929,0,0,
Keels 1,2313,0.863426,0,0,0,0,0.087963,0,0,
Keels 2,1797,0.883978,0,0,0,0,0.0745856,0,0,
Keenan,1950,0.745547,0,0,0,0,0.216285,0,0,
Kelly Mill,1896,0.561966,0,0,0,0,0.382479,0,0,
Killian,1940,0.653527,0,0,0,0,0.290456,0,0,
Kingswood,3144,0.891148,0,0,0,0,0.0813397,0,0,
Lake Carolina,3014,0.482815,0,0,0,0,0.472995,0,0,
Lincolnshire,2378,0.962773,0,0,0,0,0.0115533,0,0,
Longcreek,4351,0.410691,0,0,0,0,0.54498,0,0,
Longleaf,1773,0.869848,0,0,0,0,0.0954447,0,0,
Lykesland,2027,0.718954,0,0,0,0,0.259259,0,0,
Mallet Hill,2960,0.724324,0,0,0,0,0.237838,0,0,
Meadowfield,1884,0.445483,0,0,0,0,0.529595,0,0,
Meadowlake,2415,0.959627,0,0,0,0,0.015528,0,0,
McEntire,940,0.647887,0,0,0,0,0.314554,0,0,
Midway,3157,0.842713,0,0,0,0,0.126984,0,0,
Mill Creek,1350,0.771084,0,0,0,0,0.189759,0,0,
Monticello,1890,0.659813,0,0,0,0,0.314019,0,0,
North Springs 1,1437,0.669355,0,0,0,0,0.294355,0,0,
North Springs 2,3138,0.624288,0,0,0,0,0.324478,0,0,
North Springs 3,2154,0.802178,0,0,0,0,0.15245,0,0,
Oak Pointe 1,1382,0.43,0,0,0,0,0.533333,0,0,
Oak Pointe 2,792,0.406593,0,0,0,0,0.532967,0,0,
Oak Pointe 3,1144,0.554688,0,0,0,0,0.378906,0,0,
Oakwood,1056,0.525773,0,0,0,0,0.448454,0,0,
Olympia,2634,0.668639,0,0,0,0,0.252465,0,0,
Parkridge 1,923,0.590426,0,0,0,0,0.367021,0,0,
Parkridge 2,1158,0.654867,0,0,0,0,0.287611,0,0,
Parkway 1,2541,0.814691,0,0,0,0,0.141903,0,0,
Parkway 2,2611,0.734226,0,0,0,0,0.212237,0,0,
Parkway 3,2031,0.889362,0,0,0,0,0.0851064,0,0,
Pennington 1,1015,0.157576,0,0,0,0,0.806061,0,0,
Pennington 2,1575,0.411765,0,0,0,0,0.54902,0,0,
Pine Grove,1883,0.890595,0,0,0,0,0.0767754,0,0,
Pine Lakes 1,1236,0.891447,0,0,0,0,0.0559211,0,0,
Pine Lakes 2,1742,0.896739,0,0,0,0,0.0652174,0,0,
Pinewood,2018,0.849687,0,0,0,0,0.114823,0,0,
Polo Road,2714,0.737143,0,0,0,0,0.222857,0,0,
Pontiac 1,2553,0.569472,0,0,0,0,0.393346,0,0,
Pontiac 2,1311,0.422642,0,0,0,0,0.528302,0,0,
Rice Creek 1,1893,0.847682,0,0,0,0,0.119205,0,0,
Rice Creek 2,2905,0.791597,0,0,0,0,0.171429,0,0,
Ridge View 1,2552,0.733871,0,0,0,0,0.233871,0,0,
Ridge View 2,3174,0.761667,0,0,0,0,0.19,0,0,
Ridgewood,774,0.953307,0,0,0,0,0.0116732,0,0,
Riverside,1577,0.762658,0,0,0,0,0.193038,0,0,
Riversprings 1,1254,0.211538,0,0,0,0,0.75,0,0,
Riversprings 2,1585,0.526462,0,0,0,0,0.428969,0,0,
Riversprings 3,1540,0.419795,0,0,0,0,0.549488,0,0,
Riverwalk,3024,0.643857,0,0,0,0,0.309487,0,0,
Round Top,758,0.732456,0,0,0,0,0.232456,0,0,
St. Andrews,1394,0.773224,0,0,0,0,0.18306,0,0,
Sandlapper,2620,0.810241,0,0,0,0,0.14759,0,0,
Satchelford,1464,0.317391,0,0,0,0,0.669565,0,0,
Skyland,1388,0.726923,0,0,0,0,0.203846,0,0,
South Beltline,1781,0.705521,0,0,0,0,0.245399,0,0,
Spring Hill,2044,0.130326,0,0,0,0,0.834586,0,0,
Spring Valley,2866,0.569647,0,0,0,0,0.386694,0,0,
Spring Valley West,3042,0.777299,0,0,0,0,0.162356,0,0,
Springville 1,1857,0.153631,0,0,0,0,0.804469,0,0,
Springville 2,1721,0.120521,0,0,0,0,0.81759,0,0,
Trenholm Road,1123,0.327957,0,0,0,0,0.612903,0,0,
Trinity,1317,0.686667,0,0,0,0,0.273333,0,0,
Valhalla,2596,0.553571,0,0,0,0,0.39881,0,0,
Valley State Park,3038,0.83947,0,0,0,0,0.111929,0,0,
Walden,1299,0.875,0,0,0,0,0.0675676,0,0,
Webber,1220,0.737288,0,0,0,0,0.211864,0,0,
Westminster,2187,0.822785,0,0,0,0,0.128692,0,0,
Whitewell,2224,0.869888,0,0,0,0,0.0780669,0,0,
Wildewood,3109,0.477855,0,0,0,0,0.487179,0,0,
Woodfield,2991,0.732955,0,0,0,0,0.21875,0,0,
Woodlands,2305,0.228571,0,0,0,0,0.725,0,0,
CENTENNIAL,481,0.392157,0,0,0,0,0.54902,0,0,
CLYDE,241,0.152174,0,0,0,0,0.73913,0,0,
DELMAR,402,0.103093,0,0,0,0,0.814433,0,0,
FRUIT HILL,718,0.826772,0,0,0,0,0.133858,0,0,
HIGGINS-ZOAR,665,0.766667,0,0,0,0,0.186667,0,0,
HOLLY,925,0.0938776,0,0,0,0,0.861224,0,0,
HOLLYWOOD,1209,0.175676,0,0,0,0,0.747748,0,0,
HOLSTONS,889,0.498233,0,0,0,0,0.452297,0,0,
MAYSON,392,0.369369,0,0,0,0,0.567568,0,0,
MT. WILLING,236,0.313725,0,0,0,0,0.647059,0,0,
PLEASANT CROSS,208,0.692308,0,0,0,0,0.307692,0,0,
PLEASANT GROVE,667,0.156716,0,0,0,0,0.835821,0,0,
RICHLAND,570,0.297297,0,0,0,0,0.655405,0,0,
RIDGE SPRING - MONETTA,832,0.714789,0,0,0,0,0.246479,0,0,
SALUDA NO. 1,1246,0.873096,0,0,0,0,0.0939086,0,0,
SALUDA NO. 2,1138,0.610442,0,0,0,0,0.325301,0,0,
SARDIS,506,0.0649351,0,0,0,0,0.779221,0,0,
WARD,438,0.588608,0,0,0,0,0.360759,0,0,
Woodruff Leisure Center,1266,0.294118,0,0,0,0,0.633987,0,0,
Arcadia Elementary,1001,0.524017,0,0,0,0,0.384279,0,0,
Rebirth Missionary Baptist,3114,0.233173,0,0,0,0,0.730769,0,0,
Friendship Baptist,3690,0.180527,0,0,0,0,0.768763,0,0,
Morningside Baptist,1999,0.292683,0,0,0,0,0.688347,0,0,
Boiling Springs 9th Grade,3685,0.298789,0,0,0,0,0.637954,0,0,
Gable Middle School,2975,0.247423,0,0,0,0,0.715758,0,0,
Lake Bowen Baptist,3815,0.116092,0,0,0,0,0.848276,0,0,
Cooley Springs Baptist,2228,0.248796,0,0,0,0,0.691814,0,0,
Landrum High School,2365,0.153716,0,0,0,0,0.804054,0,0,
Hendrix Elementary,3509,0.467378,0,0,0,0,0.456702,0,0,
Cannons Elementary,1112,0.339483,0,0,0,0,0.601476,0,0,
Cavins Hobbysville,894,0.159696,0,0,0,0,0.809886,0,0,
E.P. Todd Elementary,2180,0.501838,0,0,0,0,0.470588,0,0,
Cherokee Springs Fire Station,1587,0.227749,0,0,0,0,0.701571,0,0,
Clifdale Elementary,843,0.254335,0,0,0,0,0.693642,0,0,
Converse Fire Station,1144,0.325879,0,0,0,0,0.638978,0,0,
Cowpens Fire Station,1665,0.197154,0,0,0,0,0.752033,0,0,
Woodruff Fire Station,1113,0.157609,0,0,0,0,0.790761,0,0,
Cross Anchor Fire Station,752,0.242915,0,0,0,0,0.724696,0,0,
Fairforest Elementary,2439,0.231214,0,0,0,0,0.73025,0,0,
Abner Creek Baptist,1255,0.157005,0,0,0,0,0.801932,0,0,
Dayton Fire Station,1327,0.542553,0,0,0,0,0.386525,0,0,
Cedar Grove Baptist,1261,0.865546,0,0,0,0,0.109244,0,0,
Enoree First Baptist,1263,0.21393,0,0,0,0,0.733831,0,0,
Fairforest Middle School,2640,0.385841,0,0,0,0,0.568142,0,0,
Travelers Rest Baptist,2987,0.455041,0,0,0,0,0.510899,0,0,
Glendale Fire Station,1388,0.11811,0,0,0,0,0.853018,0,0,
Gramling Methodist,1374,0.0773196,0,0,0,0,0.89433,0,0,
Hayne Baptist,1450,0.612137,0,0,0,0,0.311346,0,0,
Holly Springs Baptist,2703,0.0938776,0,0,0,0,0.847619,0,0,
Chapman High School,2734,0.363487,0,0,0,0,0.601974,0,0,
Landrum United Methodist,2841,0.209743,0,0,0,0,0.7659,0,0,
Lyman Town Hall,3206,0.236934,0,0,0,0,0.728223,0,0,
Mayo Elementary,1711,0.123188,0,0,0,0,0.81401,0,0,
Motlow Creek Baptist,984,0.107744,0,0,0,0,0.858586,0,0,
R.D. Anderson Vocational,1558,0.12963,0,0,0,0,0.847222,0,0,
Swofford Career Center,2949,0.152717,0,0,0,0,0.801762,0,0,
Pauline Glenn Springs Elementary,1002,0.133803,0,0,0,0,0.830986,0,0,
Pelham Fire Station,1578,0.26383,0,0,0,0,0.702128,0,0,
Poplar Springs Fire Station,2444,0.227106,0,0,0,0,0.736264,0,0,
Reidville Elementary,2803,0.185961,0,0,0,0,0.788177,0,0,
Roebuck Elementary,2788,0.53775,0,0,0,0,0.414484,0,0,
Mt. Moriah Baptist,1386,0.849604,0,0,0,0,0.0976253,0,0,
C.C. Woodson Recreation,1382,0.959402,0,0,0,0,0.025641,0,0,
St. John's Lutheran,1382,0.230366,0,0,0,0,0.743455,0,0,
Trinity Methodist,1643,0.325301,0,0,0,0,0.626506,0,0,
Southside Baptist,1190,0.820789,0,0,0,0,0.121864,0,0,
Spartanburg High School,2315,0.415094,0,0,0,0,0.551887,0,0,
Cornerstone Baptist,1470,0.668435,0,0,0,0,0.310345,0,0,
Woodland Heights Recreation Center,1996,0.639004,0,0,0,0,0.317427,0,0,
Holy Communion,1913,0.698969,0,0,0,0,0.245361,0,0,
Beaumont Methodist,652,0.493827,0,0,0,0,0.45679,0,0,
Cleveland Elementary,1540,0.871981,0,0,0,0,0.0845411,0,0,
Ebenezer Baptist,806,0.953488,0,0,0,0,0.0166113,0,0,
Startex Fire Station,960,0.515901,0,0,0,0,0.424028,0,0,
Victor Mill Methodist,1727,0.394841,0,0,0,0,0.547619,0,0,
Mt. Calvary Presbyterian,2515,0.0713224,0,0,0,0,0.879643,0,0,
Wellford Fire Station,2530,0.450877,0,0,0,0,0.498246,0,0,
West View Elementary,4197,0.327381,0,0,0,0,0.625,0,0,
Croft Baptist,1191,0.573446,0,0,0,0,0.398305,0,0,
Whitlock Jr. High,1562,0.336364,0,0,0,0,0.60303,0,0,
Bethany Baptist,1473,0.678756,0,0,0,0,0.251295,0,0,
Eastside Baptist,1447,0.339339,0,0,0,0,0.63964,0,0,
Mt. Zion Gospel Baptist,824,0.632075,0,0,0,0,0.334906,0,0,
Jesse Bobo Elementary,1975,0.789575,0,0,0,0,0.166023,0,0,
White Stone Methodist,884,0.442804,0,0,0,0,0.516605,0,0,
Cudd Memorial,1330,0.537313,0,0,0,0,0.40597,0,0,
Oakland Elementary,2119,0.167756,0,0,0,0,0.771242,0,0,
Boiling Springs Intermediate,3224,0.337727,0,0,0,0,0.614498,0,0,
Carlisle Fosters Grove,1934,0.14561,0,0,0,0,0.807281,0,0,
Cowpens Depot Museum,1125,0.383152,0,0,0,0,0.584239,0,0,
Beech Springs Intermediate,1798,0.327273,0,0,0,0,0.603636,0,0,
